route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100002,102728,675384897,"Downtown Seattle","LOCAL",1,7389714,20010004,0,101,1,1
100002,102728,675384937,"Downtown Seattle","LOCAL",1,7389715,20010004,0,101,1,1
100002,102728,675384947,"Downtown Seattle","LOCAL",1,7389794,20010004,0,101,1,1
100002,102728,675384957,"Downtown Seattle","LOCAL",1,7389794,20010004,0,101,1,1
100002,102728,675384967,"Downtown Seattle","LOCAL",1,7389715,20010004,0,101,1,1
100002,102728,675384987,"Downtown Seattle","LOCAL",1,7389794,20010004,0,101,1,1
100002,102728,675384997,"Downtown Seattle","LOCAL",1,7389715,20010004,0,101,1,1
100018,102728,675385027,"Interlaken Park Via 19th Ave","LOCAL",0,7391587,11012004,0,101,1,1
100018,102728,675385087,"Downtown Seattle Via Pine St","LOCAL",1,7391587,20012005,0,101,1,1
100002,102728,675385107,"Downtown Seattle","LOCAL",1,7389715,20010004,0,101,1,1
100002,102728,675385117,"Downtown Seattle","LOCAL",1,7389713,20010004,0,101,1,1
100002,102728,675385127,"Downtown Seattle","LOCAL",1,7389794,20010004,0,101,1,1
100002,102728,675385137,"Downtown Seattle","LOCAL",1,7389714,20010004,0,101,1,1
100002,102728,675385147,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385157,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385167,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385177,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385187,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385197,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385207,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385217,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385227,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385237,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385247,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385257,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385267,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385277,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385287,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385297,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385307,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385317,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385327,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385337,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385347,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385357,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385367,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385377,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385387,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385397,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385407,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385417,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385427,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385437,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385447,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385457,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385467,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385477,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385487,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385497,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385507,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385517,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385527,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385537,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385547,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100002,102728,675385557,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385567,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385577,"Capitol Hill Via 15th Ave E","LOCAL",0,7389713,11010006,0,101,1,1
100002,102728,675385587,"Capitol Hill Via 15th Ave E","LOCAL",0,7389714,11010006,0,101,1,1
100002,102728,675385597,"Capitol Hill Via 15th Ave E","LOCAL",0,7389794,11010006,0,101,1,1
100002,102728,675385607,"Capitol Hill Via 15th Ave E","LOCAL",0,7389715,11010006,0,101,1,1
100132,102728,675430387,"West Magnolia","LOCAL",0,7390662,11024006,0,101,1,1
100132,102728,675430437,"Downtown Seattle","LOCAL",1,7390664,20024005,0,101,1,1
100023,102728,675430447,"Tukwila Link Station Georgetown","LOCAL",0,7390664,21124051,0,101,1,1
100132,102728,675437147,"Downtown Seattle","LOCAL",1,7390662,20024001,0,101,1,1
100132,102728,675437157,"Magnolia","LOCAL",0,7390663,11024009,0,101,1,1
100161,102728,675437197,"Downtown Seattle Yesler","LOCAL",1,7390792,10027004,0,101,1,1
102699,102728,676558937,"North Bend","LOCAL",0,7391373,21629008,0,101,1,1
102699,102728,676558947,"Duvall","LOCAL",1,7391373,10629009,0,101,1,1
102699,102728,676558957,"North Bend","LOCAL",0,7391373,21629008,0,101,1,1
102699,102728,676558967,"Duvall","LOCAL",1,7391373,10629009,0,101,1,1
102699,102728,676558977,"North Bend","LOCAL",0,7391373,21629008,0,101,1,1
102699,102728,676558987,"Duvall","LOCAL",1,7391373,10629009,0,101,1,1
102699,102728,676558997,"North Bend","LOCAL",0,7391373,21629008,0,101,1,1
102699,102728,676559007,"Duvall","LOCAL",1,7391373,10629009,0,101,1,1
102699,102728,676559017,"North Bend","LOCAL",0,7391373,21629008,0,101,1,1
102699,102728,676559027,"Duvall","LOCAL",1,7391375,10629009,0,101,1,1
102699,102728,676559037,"North Bend","LOCAL",0,7391375,21629008,0,101,1,1
102699,102728,676559047,"Duvall","LOCAL",1,7391375,10629009,0,101,1,1
102699,102728,676559057,"North Bend","LOCAL",0,7391375,21629008,0,101,1,1
102699,102728,676565737,"Duvall","LOCAL",1,7391375,10629009,0,101,1,1
102699,102728,676565747,"North Bend","LOCAL",0,7391375,21629008,0,101,1,1
102699,102728,676565757,"Duvall","LOCAL",1,7391375,10629009,0,101,1,1
102699,102728,676565767,"North Bend","LOCAL",0,7391375,21629008,0,101,1,1
100030,102728,677334697,"Burien Transit Center Highland Park","LOCAL",0,7390678,21131007,0,101,1,1
100030,102728,677334707,"Burien Transit Center Highland Park","LOCAL",0,7390696,21131007,0,101,1,1
100030,102728,677334717,"Burien Transit Center Highland Park","LOCAL",0,7390695,21131007,0,101,1,1
100030,102728,677334727,"Burien Transit Center Highland Park","LOCAL",0,7390743,21131007,0,101,1,1
100030,102728,677334737,"Burien Transit Center Highland Park","LOCAL",0,7390715,21131007,0,101,1,1
100031,102728,677334957,"Downtown Seattle South Park","LOCAL",1,7390692,10132006,0,101,1,1
100031,102728,677334997,"Downtown Seattle South Park","LOCAL",1,7390715,10132006,0,101,1,1
100030,102728,677335527,"Downtown Seattle Highland Park","LOCAL",1,7390684,10131003,0,101,1,1
100030,102728,677335537,"Downtown Seattle Highland Park","LOCAL",1,7390690,10131003,0,101,1,1
100030,102728,677335547,"Downtown Seattle Highland Park","LOCAL",1,7390696,10131003,0,101,1,1
100030,102728,677335557,"Downtown Seattle Highland Park","LOCAL",1,7390687,10131003,0,101,1,1
100030,102728,677335567,"Downtown Seattle Highland Park","LOCAL",1,7390693,10131003,0,101,1,1
100031,102728,677335687,"Burien Transit Center South Park","LOCAL",0,7390690,21132003,0,101,1,1
100031,102728,677335697,"Burien Transit Center South Park","LOCAL",0,7390686,21132003,0,101,1,1
100031,102728,677335707,"Burien Transit Center South Park","LOCAL",0,7390692,21132003,0,101,1,1
100031,102728,677335717,"Burien Transit Center South Park","LOCAL",0,7390684,21132003,0,101,1,1
100031,102728,677335727,"Burien Transit Center South Park","LOCAL",0,7390688,21132003,0,101,1,1
100169,102728,677608887,"Downtown Seattle","EXPRESS",1,7390693,20028004,0,101,1,1
100169,102728,677614437,"Downtown Seattle","EXPRESS",1,7390660,20028004,0,101,1,1
100030,102728,677614707,"Downtown Seattle Highland Park","LOCAL",1,7390694,10131003,0,101,1,1
100031,102728,677615437,"Burien Transit Center South Park","LOCAL",0,7390696,21132007,0,101,1,1
100030,102728,677615447,"Downtown Seattle Highland Park","LOCAL",1,7390696,10131006,0,101,1,1
100031,102728,677615767,"Burien Transit Center South Park","LOCAL",0,7390770,21132003,0,101,1,1
100031,102728,677615877,"Downtown Seattle South Park","LOCAL",1,7390695,10132006,0,101,1,1
100031,102728,677615887,"Burien Transit Center South Park","LOCAL",0,7390692,21132007,0,101,1,1
102699,102728,677625197,"Duvall","LOCAL",1,7391374,10629009,0,101,1,1
102699,102728,677625217,"North Bend","LOCAL",0,7391374,21629008,0,101,1,1
102699,102728,677625227,"North Bend","LOCAL",0,7391374,21629008,0,101,1,1
102699,102728,677625237,"Duvall","LOCAL",1,7391374,10629009,0,101,1,1
102699,102728,677625247,"North Bend","LOCAL",0,7391374,21629008,0,101,1,1
102699,102728,677625257,"Duvall","LOCAL",1,7391374,10629009,0,101,1,1
102699,102728,677625267,"North Bend","LOCAL",0,7391374,21629008,0,101,1,1
102699,102728,677625277,"Duvall","LOCAL",1,7391374,10629009,0,101,1,1
102732,13992,678043907,"University District Sand Point","LOCAL",1,7391970,20079002,0,101,1,1
100031,102728,678512547,"Downtown Seattle South Park","LOCAL",1,7390678,10132006,0,101,1,1
100030,102728,678512607,"Burien Transit Center Highland Park","LOCAL",0,7390682,21131007,0,101,1,1
100031,102728,678512617,"Burien Transit Center South Park","LOCAL",0,7390687,21132007,0,101,1,1
100030,102728,678512627,"Downtown Seattle Highland Park","LOCAL",1,7390695,10131006,0,101,1,1
100031,102728,678512837,"Downtown Seattle South Park","LOCAL",1,7390715,10132006,0,101,1,1
100030,102728,678512897,"Burien Transit Center Highland Park","LOCAL",0,7390743,21131007,0,101,1,1
100030,102728,678512907,"Downtown Seattle Highland Park","LOCAL",1,7390688,10131003,0,101,1,1
100031,102728,678512927,"Burien Transit Center South Park","LOCAL",0,7390684,21132007,0,101,1,1
100030,102728,678512937,"Burien Transit Center Highland Park","LOCAL",0,7390781,21131007,0,101,1,1
100031,102728,678532567,"Burien Transit Center South Park","LOCAL",0,7390695,21132007,0,101,1,1
100031,102728,678532667,"Downtown Seattle South Park","LOCAL",1,7390693,10132006,0,101,1,1
100030,102728,678532677,"Downtown Seattle Highland Park","LOCAL",1,7390678,10131006,0,101,1,1
100169,102728,678532857,"Downtown Seattle","EXPRESS",1,7390688,20028004,0,101,1,1
100169,102728,678532867,"Downtown Seattle","EXPRESS",1,7390694,20028004,0,101,1,1
100512,102728,679975907,"Tukwila Link Station International Boulevard","LOCAL",1,7392442,10671003,0,101,1,1
100113,21546,681753737,"Redmond Transit Center","LOCAL",1,7389912,10221020,0,101,1,1
100113,21546,681753747,"Education Hill","LOCAL",0,7389912,21221017,0,101,1,1
100113,21546,681753757,"Education Hill","LOCAL",1,7389912,10221019,0,101,1,1
100113,21546,681753767,"Education Hill","LOCAL",1,7389914,10221019,0,101,1,1
100113,21546,681753777,"Education Hill","LOCAL",1,7389914,10221019,0,101,1,1
100113,21546,681753787,"Education Hill","LOCAL",1,7389900,10221019,0,101,1,1
100113,21546,681753797,"Eastgate P&R","LOCAL",0,7389912,21221018,0,101,1,1
100113,21546,681753807,"Eastgate P&R","LOCAL",0,7389914,21221018,0,101,1,1
100113,21546,681753817,"Eastgate P&R","LOCAL",0,7389900,21221018,0,101,1,1
100113,21546,681753827,"Redmond Transit Center","LOCAL",1,7389899,10221020,0,101,1,1
100113,21546,681753837,"Redmond Transit Center","LOCAL",1,7389899,10221020,0,101,1,1
100113,21546,681753847,"Education Hill","LOCAL",1,7389900,10221019,0,101,1,1
100113,21546,681753857,"Education Hill","LOCAL",1,7389900,10221019,0,101,1,1
100113,21546,681753867,"Education Hill","LOCAL",1,7389913,10221019,0,101,1,1
100113,21546,681753877,"Education Hill","LOCAL",0,7389899,21221017,0,101,1,1
100113,21546,681753887,"Eastgate P&R","LOCAL",0,7389900,21221018,0,101,1,1
100113,21546,681753897,"Eastgate P&R","LOCAL",0,7389900,21221018,0,101,1,1
100113,21546,681753907,"Eastgate P&R","LOCAL",0,7389913,21221018,0,101,1,1
100113,21546,681753917,"Education Hill","LOCAL",1,7389913,10221021,0,101,1,1
100113,21546,681753927,"Education Hill","LOCAL",1,7389914,10221021,0,101,1,1
100113,21546,681753937,"Education Hill","LOCAL",1,7389914,10221021,0,101,1,1
100113,21546,681753947,"Education Hill","LOCAL",0,7389899,21221017,0,101,1,1
100113,21546,681753957,"Eastgate P&R","LOCAL",0,7389914,21221018,0,101,1,1
100113,21546,681754427,"Redmond Transit Center","LOCAL",1,7389912,10221020,0,101,1,1
100113,21546,681754437,"Education Hill","LOCAL",0,7389912,21221017,0,101,1,1
100113,21546,681754447,"Eastgate P&R","LOCAL",0,7389914,21221018,0,101,1,1
100113,21546,681754457,"Eastgate P&R","LOCAL",0,7389913,21221018,0,101,1,1
100113,21546,681760107,"Eastgate P&R","LOCAL",0,7389914,21221018,0,101,1,1
100113,21546,681760117,"Eastgate P&R","LOCAL",0,7389913,21221018,0,101,1,1
100113,21546,681760127,"Education Hill","LOCAL",1,7389913,10221021,0,101,1,1
100194,22227,685877637,"E Magnolia","LOCAL",0,7390510,11033006,0,101,1,1
100194,22227,685877727,"E Magnolia","LOCAL",0,7390534,11033006,0,101,1,1
100194,22227,685877817,"Downtown Seattle","LOCAL",1,7390510,20033002,0,101,1,1
100194,22227,685877847,"E Magnolia","LOCAL",0,7390512,11033006,0,101,1,1
100194,22227,685877857,"Downtown Seattle","LOCAL",1,7390510,20033002,0,101,1,1
100194,22227,685877927,"E Magnolia","LOCAL",0,7390491,11033006,0,101,1,1
100194,22227,685877937,"E Magnolia","LOCAL",0,7390511,11033006,0,101,1,1
100194,22227,685877977,"Downtown Seattle","LOCAL",1,7390534,20033002,0,101,1,1
100194,22227,685878037,"Downtown Seattle","LOCAL",1,7390511,20033002,0,101,1,1
100194,22227,685878047,"E Magnolia","LOCAL",0,7390534,11033003,0,101,1,1
100194,22227,685878057,"E Magnolia","LOCAL",0,7390510,11033006,0,101,1,1
100194,22227,685878197,"Downtown Seattle","LOCAL",1,7390491,20033002,0,101,1,1
100194,22227,685878307,"Downtown Seattle","LOCAL",1,7390512,20033002,0,101,1,1
100194,22227,685878317,"E Magnolia","LOCAL",0,7390511,11033006,0,101,1,1
100194,22227,685878337,"E Magnolia","LOCAL",0,7390512,11033006,0,101,1,1
100194,22227,685878357,"E Magnolia","LOCAL",0,7390510,11033006,0,101,1,1
100194,22227,685878387,"Downtown Seattle","LOCAL",1,7390491,20033002,0,101,1,1
100194,22227,685878447,"E Magnolia","LOCAL",0,7390512,11033003,0,101,1,1
100194,22227,685878457,"E Magnolia","LOCAL",0,7390512,11033003,0,101,1,1
100194,22227,685878467,"E Magnolia","LOCAL",0,7390511,11033006,0,101,1,1
100194,22227,685878477,"E Magnolia","LOCAL",0,7390510,11033003,0,101,1,1
100194,22227,685878487,"E Magnolia","LOCAL",0,7390510,11033006,0,101,1,1
100194,22227,685878617,"Downtown Seattle","LOCAL",1,7390534,20033002,0,101,1,1
100194,22227,685878627,"Downtown Seattle","LOCAL",1,7390512,20033002,0,101,1,1
100194,22227,685878647,"E Magnolia","LOCAL",0,7390511,11033006,0,101,1,1
100194,22227,685878687,"E Magnolia","LOCAL",0,7390491,11033006,0,101,1,1
100194,22227,685878717,"Downtown Seattle","LOCAL",1,7390511,20033002,0,101,1,1
100194,22227,685878747,"E Magnolia","LOCAL",0,7390510,11033006,0,101,1,1
100194,22227,685878777,"Downtown Seattle","LOCAL",1,7390511,20033002,0,101,1,1
100194,22227,685878817,"E Magnolia","LOCAL",0,7390491,11033006,0,101,1,1
100194,22227,685878847,"E Magnolia","LOCAL",0,7390534,11033006,0,101,1,1
100194,22227,685878877,"Downtown Seattle","LOCAL",1,7390534,20033002,0,101,1,1
100194,22227,685878897,"Downtown Seattle","LOCAL",1,7390510,20033002,0,101,1,1
100194,22227,685878907,"E Magnolia","LOCAL",0,7390491,11033006,0,101,1,1
100194,22227,685878917,"E Magnolia","LOCAL",0,7390534,11033006,0,101,1,1
100194,22227,685878947,"E Magnolia","LOCAL",0,7390534,11033006,0,101,1,1
100194,22227,685878977,"Downtown Seattle","LOCAL",1,7390511,20033002,0,101,1,1
100194,22227,685878997,"E Magnolia","LOCAL",0,7390512,11033006,0,101,1,1
100194,22227,685879007,"E Magnolia","LOCAL",0,7390511,11033006,0,101,1,1
100194,22227,685879077,"Downtown Seattle","LOCAL",1,7390510,20033002,0,101,1,1
100194,22227,685879157,"Downtown Seattle","LOCAL",1,7390510,20033007,0,101,1,1
100161,22227,685879167,"Colman Park Yesler","LOCAL",0,7390510,21027034,0,101,1,1
100031,22227,685889997,"Burien Transit Center South Park","LOCAL",0,7390474,21132007,0,101,1,1
100031,22227,685890027,"Burien Transit Center South Park","LOCAL",0,7390476,21132007,0,101,1,1
100031,22227,685890057,"Burien Transit Center South Park","LOCAL",0,7390488,21132007,0,101,1,1
100031,22227,685890087,"Burien Transit Center South Park","LOCAL",0,7390473,21132007,0,101,1,1
100031,22227,685890117,"Burien Transit Center South Park","LOCAL",0,7390471,21132007,0,101,1,1
100031,22227,685890147,"Burien Transit Center South Park","LOCAL",0,7390499,21132007,0,101,1,1
100031,22227,685890257,"Burien Transit Center South Park","LOCAL",0,7390500,21132007,0,101,1,1
100031,22227,685890287,"Burien Transit Center South Park","LOCAL",0,7390470,21132007,0,101,1,1
100031,22227,685890317,"Burien Transit Center South Park","LOCAL",0,7390476,21132007,0,101,1,1
100031,22227,685890357,"Burien Transit Center South Park","LOCAL",0,7390471,21132007,0,101,1,1
100031,22227,685890637,"Burien Transit Center South Park","LOCAL",0,7390487,21132003,0,101,1,1
100031,22227,685890647,"Burien Transit Center South Park","LOCAL",0,7390474,21132003,0,101,1,1
100031,22227,685890657,"Burien Transit Center South Park","LOCAL",0,7390471,21132003,0,101,1,1
100031,22227,685890667,"Burien Transit Center South Park","LOCAL",0,7390476,21132003,0,101,1,1
100031,22227,685890677,"Burien Transit Center South Park","LOCAL",0,7390499,21132003,0,101,1,1
100031,22227,685890687,"Burien Transit Center South Park","LOCAL",0,7390488,21132003,0,101,1,1
100031,22227,685890697,"Burien Transit Center South Park","LOCAL",0,7390473,21132003,0,101,1,1
100031,22227,685890707,"Burien Transit Center South Park","LOCAL",0,7390471,21132003,0,101,1,1
100031,22227,685890717,"Burien Transit Center South Park","LOCAL",0,7390499,21132003,0,101,1,1
100031,22227,685890727,"Burien Transit Center South Park","LOCAL",0,7390474,21132003,0,101,1,1
100031,22227,685890737,"Burien Transit Center South Park","LOCAL",0,7390476,21132003,0,101,1,1
100031,22227,685890747,"Burien Transit Center South Park","LOCAL",0,7390488,21132003,0,101,1,1
100031,22227,685890757,"Burien Transit Center South Park","LOCAL",0,7390469,21132003,0,101,1,1
100031,22227,685890767,"Burien Transit Center South Park","LOCAL",0,7390473,21132003,0,101,1,1
100031,22227,685890777,"Burien Transit Center South Park","LOCAL",0,7390474,21132003,0,101,1,1
100031,22227,685890787,"Burien Transit Center South Park","LOCAL",0,7390500,21132003,0,101,1,1
100031,22227,685890797,"Burien Transit Center South Park","LOCAL",0,7390487,21132003,0,101,1,1
100031,22227,685890807,"Burien Transit Center South Park","LOCAL",0,7390470,21132003,0,101,1,1
100031,22227,685890817,"Burien Transit Center South Park","LOCAL",0,7390488,21132003,0,101,1,1
100031,22227,685890827,"Burien Transit Center South Park","LOCAL",0,7390469,21132003,0,101,1,1
100031,22227,685890837,"Burien Transit Center South Park","LOCAL",0,7390474,21132003,0,101,1,1
100031,22227,685890847,"Burien Transit Center South Park","LOCAL",0,7390487,21132003,0,101,1,1
100031,22227,685890857,"Burien Transit Center South Park","LOCAL",0,7390471,21132003,0,101,1,1
100031,22227,685890867,"Burien Transit Center South Park","LOCAL",0,7390468,21132003,0,101,1,1
100031,22227,685890877,"Burien Transit Center South Park","LOCAL",0,7390475,21132003,0,101,1,1
100169,22227,685890887,"Downtown Seattle","EXPRESS",1,7390475,20028004,0,101,1,1
100169,22227,685890897,"Downtown Seattle","EXPRESS",1,7390487,20028004,0,101,1,1
100169,22227,685890907,"Downtown Seattle","EXPRESS",1,7390474,20028004,0,101,1,1
100169,22227,685890917,"Downtown Seattle","EXPRESS",1,7390471,20028004,0,101,1,1
100169,22227,685890927,"Downtown Seattle","EXPRESS",1,7390476,20028004,0,101,1,1
100169,22227,685890937,"Downtown Seattle","EXPRESS",1,7390499,20028004,0,101,1,1
100169,22227,685890947,"Downtown Seattle","EXPRESS",1,7390488,20028004,0,101,1,1
100169,22227,685890957,"Downtown Seattle","EXPRESS",1,7390473,20028004,0,101,1,1
100169,22227,685890977,"Downtown Seattle","EXPRESS",1,7390499,20028004,0,101,1,1
100169,22227,685890987,"Downtown Seattle","EXPRESS",1,7390474,20028004,0,101,1,1
100169,22227,685890997,"Downtown Seattle","EXPRESS",1,7390476,20028004,0,101,1,1
100169,22227,685891007,"Downtown Seattle","EXPRESS",1,7390488,20028004,0,101,1,1
100169,22227,685891017,"Downtown Seattle","EXPRESS",1,7390469,20028004,0,101,1,1
100169,22227,685891027,"Downtown Seattle","EXPRESS",1,7390473,20028004,0,101,1,1
100169,22227,685891037,"Downtown Seattle","EXPRESS",1,7390474,20028004,0,101,1,1
100169,22227,685891047,"Downtown Seattle","EXPRESS",1,7390500,20028004,0,101,1,1
100169,22227,685891057,"Downtown Seattle","EXPRESS",1,7390487,20028004,0,101,1,1
100169,22227,685891097,"Downtown Seattle","EXPRESS",1,7390474,20028004,0,101,1,1
100169,22227,685891107,"Downtown Seattle","EXPRESS",1,7390487,20028004,0,101,1,1
100169,22227,685891117,"Downtown Seattle","EXPRESS",1,7390471,20028004,0,101,1,1
100169,22227,685891127,"Downtown Seattle","EXPRESS",1,7390468,20028004,0,101,1,1
100169,22227,685891137,"Downtown Seattle","EXPRESS",1,7390475,20028004,0,101,1,1
100193,22227,685896937,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390448,40032001,0,101,1,1
100193,22227,685896947,"Seattle Center Fremont","LOCAL",0,7390443,31032002,0,101,1,1
100193,22227,685896977,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390503,40032001,0,101,1,1
100193,22227,685896997,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390504,40032001,0,101,1,1
100193,22227,685897007,"Seattle Center Fremont","LOCAL",0,7390504,31032002,0,101,1,1
100193,22227,685897017,"Seattle Center Fremont","LOCAL",0,7390448,31032002,0,101,1,1
100193,22227,685897027,"Seattle Center Fremont","LOCAL",0,7390504,31032002,0,101,1,1
100184,22227,685897047,"Central Magnolia Fremont","LOCAL",0,7390503,31031006,0,101,1,1
100184,22227,685897057,"Central Magnolia Fremont","LOCAL",0,7390504,31031006,0,101,1,1
100193,22227,685897067,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390504,40032001,0,101,1,1
100193,22227,685897087,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390448,40032001,0,101,1,1
100184,22227,685897097,"Central Magnolia Fremont","LOCAL",0,7390504,31031006,0,101,1,1
100193,22227,685897107,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390446,40032001,0,101,1,1
100193,22227,685897117,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390446,40032001,0,101,1,1
100193,22227,685897127,"Seattle Center Fremont","LOCAL",0,7390446,31032002,0,101,1,1
100193,22227,685897137,"Seattle Center Fremont","LOCAL",0,7390446,31032002,0,101,1,1
100193,22227,685897147,"Seattle Center Fremont","LOCAL",0,7390503,31032002,0,101,1,1
100184,22227,685897177,"Central Magnolia Fremont","LOCAL",0,7390446,31031006,0,101,1,1
100184,22227,685897187,"Central Magnolia Fremont","LOCAL",0,7390446,31031006,0,101,1,1
100184,22227,685897197,"Central Magnolia Fremont","LOCAL",0,7390448,31031006,0,101,1,1
100193,22227,685897227,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390503,40032001,0,101,1,1
100193,22227,685897237,"Seattle Center Fremont","LOCAL",0,7390504,31032002,0,101,1,1
100193,22227,685897257,"Seattle Center Fremont","LOCAL",0,7390446,31032002,0,101,1,1
100184,22227,685897267,"Central Magnolia Fremont","LOCAL",0,7390503,31031006,0,101,1,1
100193,22227,685897277,"Seattle Center Fremont","LOCAL",0,7390448,31032002,0,101,1,1
100193,22227,685897287,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390504,40032001,0,101,1,1
100193,22227,685897297,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390446,40032001,0,101,1,1
100193,22227,685897317,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390448,40032001,0,101,1,1
100184,22227,685897327,"Central Magnolia Fremont","LOCAL",0,7390504,31031006,0,101,1,1
100193,22227,685897337,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390443,40032001,0,101,1,1
100193,22227,685897347,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390443,40032001,0,101,1,1
100193,22227,685897357,"Seattle Center Fremont","LOCAL",0,7390445,31032002,0,101,1,1
100193,22227,685897367,"Seattle Center Fremont","LOCAL",0,7390443,31032002,0,101,1,1
100193,22227,685897377,"Seattle Center Fremont","LOCAL",0,7390443,31032002,0,101,1,1
100184,22227,685897427,"Central Magnolia Fremont","LOCAL",0,7390446,31031006,0,101,1,1
100184,22227,685897437,"Central Magnolia Fremont","LOCAL",0,7390443,31031006,0,101,1,1
100184,22227,685897447,"Central Magnolia Fremont","LOCAL",0,7390443,31031006,0,101,1,1
100193,22227,685897457,"Seattle Center Fremont","LOCAL",0,7390503,31032002,0,101,1,1
100184,22227,685897467,"Central Magnolia Fremont","LOCAL",0,7390448,31031006,0,101,1,1
100193,22227,685897487,"Seattle Childrens Hospital U-District Station","LOCAL",1,7390445,40032001,0,101,1,1
